id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2016-205,2016-01-27,000001,Vente,84000,20,,RUE BOURGMAYER,0570,01000,01053,Bourg-en-Bresse,01,,,01053000AD0650,,,20,,38,,,,,,,,2,2,Appartement,50,2,,,,,,5.222963,46.205629
2016-206,2016-01-27,000001,Vente,40600,5210,,BEL AIR,B011,01160,01273,Neuville-sur-Ain,01,,,01273000AD0095,,,,,,,,,,,,,0,1,Maison,60,2,S,sols,,,182,5.372554,46.077116
2016-207,2016-01-21,000001,Vente,217800,5360,,CHANNELLES,B034,01560,01124,Cormoz,01,,,01124000ZL0122,,,,,,,,,,,,,0,1,Maison,120,6,S,sols,,,500,5.240674,46.425876
2016-207,2016-01-21,000001,Vente,217800,5360,,CHANNELLES,B034,01560,01124,Cormoz,01,,,01124000ZL0122,,,,,,,,,,,,,0,1,Maison,120,6,AG,terrains d'agrément,JARD,Jardin d'agrément,1000,5.240674,46.425876
2016-208,2016-01-27,000001,Vente,150000,423,,GR GRANDE RUE,0019,01340,01024,Attignat,01,,,01024000AB0053,,,,,,,,,,,,,0,1,Maison,81,2,AG,terrains d'agrément,,,1444,5.15935,46.288456
2016-208,2016-01-27,000001,Vente,150000,423,,GR GRANDE RUE,0019,01340,01024,Attignat,01,,,01024000AB0053,,,,,,,,,,,,,0,1,Maison,81,2,S,sols,,,500,5.15935,46.288456
2016-209,2016-02-10,000001,Vente,110000,590,,CHE DU CHATELET,0300,01340,01024,Attignat,01,,,010240000A0031,,,,,,,,,,,,,0,1,Maison,60,2,S,sols,,,1849,5.149466,46.293662
2016-209,2016-02-10,000001,Vente,110000,,,LE BLETONAY,B009,01340,01024,Attignat,01,,,010240000A0032,,,,,,,,,,,,,0,,,,,J,jardins,,,340,5.149476,46.293956
2016-209,2016-02-10,000001,Vente,110000,,,LE BLETONAY,B009,01340,01024,Attignat,01,,,010240000A2146,,,,,,,,,,,,,0,,,,,T,terres,,,461,5.149085,46.293936
2016-209,2016-02-10,000001,Vente,110000,,,LE BLETONAY,B009,01340,01024,Attignat,01,,,010240000A2147,,,,,,,,,,,,,0,,,,,T,terres,,,309,5.148817,46.293971
2016-209,2016-02-10,000001,Vente,110000,,,LE BLETONAY,B009,01340,01024,Attignat,01,,,010240000A2149,,,,,,,,,,,,,0,,,,,T,terres,,,487,5.149255,46.292522
2016-209,2016-02-10,000001,Vente,110000,,,TERRE DU FORT,B109,01340,01024,Attignat,01,,,010240000A2151,,,,,,,,,,,,,0,,,,,P,prés,,,35,5.149492,46.293333
2016-209,2016-02-10,000001,Vente,110000,,,LE BLETONAY,B009,01340,01024,Attignat,01,,,010240000A2152,,,,,,,,,,,,,0,,,,,P,prés,,,4468,5.149163,46.293391
2016-210,2016-01-20,000001,Vente,70000,41,,BD DE BROU,0620,01000,01053,Bourg-en-Bresse,01,,,01053000BC0456,,,311,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.23093,46.203716
2016-210,2016-01-20,000001,Vente,70000,41,,BD DE BROU,0620,01000,01053,Bourg-en-Bresse,01,,,01053000BC0456,,,12,39.63,32,,,,,,,,2,2,Appartement,39,2,,,,,,5.23093,46.203716
2016-211,2016-02-12,000001,Vente,1336.28,,,PETIT MONTATIN,B022,01340,01130,Bresse Vallons,01,01130,Cras-sur-Reyssouze,011300000C0690,,,,,,,,,,,,,0,,,,,T,terres,,,3376,5.156027,46.311901
2016-211,2016-02-12,000001,Vente,1336.28,,,PETIT MONTATIN,B022,01340,01130,Bresse Vallons,01,01130,Cras-sur-Reyssouze,011300000C0691,,,,,,,,,,,,,0,,,,,T,terres,,,1148,5.156331,46.311462
2016-211,2016-02-12,000001,Vente,1336.28,,,PETIT MONTATIN,B022,01340,01130,Bresse Vallons,01,01130,Cras-sur-Reyssouze,011300000C0692,,,,,,,,,,,,,0,,,,,T,terres,,,1550,5.156457,46.311337
2016-212,2016-02-12,000001,Vente,1045.88,,,PETIT MONTATIN,B022,01340,01130,Bresse Vallons,01,01130,Cras-sur-Reyssouze,011300000C0693,,,,,,,,,,,,,0,,,,,T,terres,,,2780,5.156765,46.31119
2016-212,2016-02-12,000001,Vente,1045.88,,,PETIT MONTATIN,B022,01340,01130,Bresse Vallons,01,01130,Cras-sur-Reyssouze,011300000C0694,,,,,,,,,,,,,0,,,,,T,terres,,,1974,5.156637,46.310934
2016-213,2016-01-20,000001,Vente,217520,6,,IMP DES AUBEPINES,0003,01750,01320,Replonges,01,,,013200000E2728,,,,,,,,,,,,,0,1,Maison,127,5,S,sols,,,1338,,
2016-214,2016-01-22,000001,Vente,115000,5,,RUE DE L EST,1430,01000,01053,Bourg-en-Bresse,01,,,01053000AX0258,,,17,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.241339,46.193661
2016-214,2016-01-22,000001,Vente,115000,5,,RUE DE L EST,1430,01000,01053,Bourg-en-Bresse,01,,,01053000AX0258,,,21,67.18,,,,,,,,,1,2,Appartement,69,3,,,,,,5.241339,46.193661
2016-214,2016-01-22,000001,Vente,115000,5,,RUE DE L EST,1430,01000,01053,Bourg-en-Bresse,01,,,01053000AX0258,,,17,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.241339,46.193661
2016-215,2016-01-21,000001,Vente,70000,,,EN LUCIAT,B176,01750,01320,Replonges,01,,,013200000D4291,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,981,,
2016-215,2016-01-21,000001,Vente,70000,,,EN LUCIAT,B176,01750,01320,Replonges,01,,,013200000D4292,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,,,89,,
2016-215,2016-01-21,000001,Vente,70000,,,EN LUCIAT,B176,01750,01320,Replonges,01,,,013200000D4294,,,,,,,,,,,,,0,,,,,S,sols,,,35,,
2016-215,2016-01-21,000001,Vente,70000,,,EN LUCIAT,B176,01750,01320,Replonges,01,,,013200000D4300,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,60,,
2016-216,2016-01-28,000001,Vente,110000,515,,QUAI BOUCHACOURT,0060,01750,01370,Saint-Laurent-sur-Saône,01,,,013700000A0491,,,40,76.59,,,,,,,,,1,2,Appartement,76,4,,,,,,4.841338,46.309466
2016-216,2016-01-28,000001,Vente,110000,515,,QUAI BOUCHACOURT,0060,01750,01370,Saint-Laurent-sur-Saône,01,,,013700000A0491,,,17,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.841338,46.309466
2016-217,2016-02-11,000001,Vente,145000,382,,CHE DES SARDIERES,3500,01000,01053,Bourg-en-Bresse,01,,,01053000BX0237,,,,,,,,,,,,,0,1,Maison,86,4,S,sols,,,167,5.253287,46.212978
2016-218,2016-01-28,000001,Vente,160000,5222,,LES MILLETS,B098,01570,01231,Manziat,01,,,01231000AC0120,,,,,,,,,,,,,0,1,Maison,74,3,S,sols,,,2213,4.906047,46.362651
2016-219,2016-02-01,000001,Vente,5578,,,CHAPPELAN,B033,01340,01024,Attignat,01,,,010240000A0814,,,,,,,,,,,,,0,,,,,BS,taillis sous futaie,,,1425,5.161846,46.258255
2016-219,2016-02-01,000001,Vente,5578,,,CHAPPELAN,B033,01340,01024,Attignat,01,,,010240000A0817,,,,,,,,,,,,,0,,,,,BS,taillis sous futaie,,,7986,5.163118,46.259518
2016-220,2016-01-27,000001,Vente,4217.6,,,CHENAVAL,B036,01250,01195,Jasseron,01,,,011950000C1396,,,,,,,,,,,,,0,,,,,P,prés,,,10575,5.324641,46.197735
2016-220,2016-01-27,000001,Vente,4217.6,,,CHENAVAL,B036,01250,01195,Jasseron,01,,,011950000C1404,,,,,,,,,,,,,0,,,,,BS,taillis sous futaie,,,643,5.3262,46.19761
2016-220,2016-01-27,000001,Vente,4217.6,,,CHENAVAL,B036,01250,01195,Jasseron,01,,,011950000C1406,,,,,,,,,,,,,0,,,,,BS,taillis sous futaie,,,1962,5.326231,46.197239
2016-221,2016-02-04,000001,Vente,100000,9,,RUE DU CORDIER,0990,01000,01053,Bourg-en-Bresse,01,,,01053000BD0278,,,208,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.237641,46.204412
2016-221,2016-02-04,000001,Vente,100000,9,,RUE DU CORDIER,0990,01000,01053,Bourg-en-Bresse,01,,,01053000BD0278,,,131,16.37,,,,,,,,,1,2,Appartement,17,1,,,,,,5.237641,46.204412
2016-221,2016-02-04,000001,Vente,100000,9,,RUE DU CORDIER,0990,01000,01053,Bourg-en-Bresse,01,,,01053000BD0278,,,129,16.53,,,,,,,,,1,2,Appartement,17,1,,,,,,5.237641,46.204412
2016-221,2016-02-04,000001,Vente,100000,9,,RUE DU CORDIER,0990,01000,01053,Bourg-en-Bresse,01,,,01053000BD0278,,,130,16.27,,,,,,,,,1,2,Appartement,17,1,,,,,,5.237641,46.204412
2016-221,2016-02-04,000001,Vente,100000,9,,RUE DU CORDIER,0990,01000,01053,Bourg-en-Bresse,01,,,01053000BD0278,,,209,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.237641,46.204412
2016-221,2016-02-04,000001,Vente,100000,9,,RUE DU CORDIER,0990,01000,01053,Bourg-en-Bresse,01,,,01053000BD0278,,,207,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.237641,46.204412
2016-222,2016-01-26,000002,Vente,36000,,,LES RUTIS,B129,01250,01195,Jasseron,01,,,011950000D1035,,,,,,,,,,,,,0,,,,,S,sols,,,324,5.318188,46.211275
2016-222,2016-01-26,000002,Vente,36000,,,LES RUTIS,B129,01250,01195,Jasseron,01,,,011950000D1036,,,,,,,,,,,,,0,,,,,S,sols,,,181,5.318216,46.211461
2016-223,2016-01-29,000001,Vente,73000,5185,,LA VERPILLERE,B218,01190,01337,Saint-Bénigne,01,,,01337000ZL0239,,,,,,,,,,,,,0,1,Maison,88,4,S,sols,,,648,4.948788,46.442901
2016-224,2016-01-28,000001,Vente,294500,5915,,EN MASSON,B169,01370,01426,Val-Revermont,01,,,01426000ZN0080,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,1838,5.338393,46.267289
2016-224,2016-01-28,000001,Vente,294500,5915,,EN MASSON,B169,01370,01426,Val-Revermont,01,,,01426000ZN0080,,,,,,,,,,,,,0,1,Maison,124,4,S,sols,,,1838,5.338393,46.267289
2016-224,2016-01-28,000001,Vente,294500,5915,,EN MASSON,B169,01370,01426,Val-Revermont,01,,,01426000ZN0080,,,,,,,,,,,,,0,3,Dépendance,,0,P,prés,,,2862,5.338393,46.267289
2016-224,2016-01-28,000001,Vente,294500,5915,,EN MASSON,B169,01370,01426,Val-Revermont,01,,,01426000ZN0080,,,,,,,,,,,,,0,1,Maison,124,4,P,prés,,,2862,5.338393,46.267289
2016-225,2016-01-29,000001,Vente,168000,15,,ALL DE LA CEDRAIE,0682,01000,01053,Bourg-en-Bresse,01,,,01053000CS0281,,,,,,,,,,,,,0,1,Maison,87,4,S,sols,,,249,5.240358,46.190865
2016-225,2016-01-29,000001,Vente,168000,,,ALL DE LA CEDRAIE,0682,01000,01053,Bourg-en-Bresse,01,,,01053000CS0292,,,,,,,,,,,,,0,,,,,S,sols,,,989,5.239897,46.190665
2016-225,2016-01-29,000001,Vente,168000,,,ALL DE LA CEDRAIE,0682,01000,01053,Bourg-en-Bresse,01,,,01053000CS0293,,,,,,,,,,,,,0,,,,,S,sols,,,86,5.239528,46.19077
2016-225,2016-01-29,000001,Vente,168000,,,ALL DE LA CEDRAIE,0682,01000,01053,Bourg-en-Bresse,01,,,01053000CS0295,,,,,,,,,,,,,0,,,,,S,sols,,,229,5.239854,46.191018
2016-225,2016-01-29,000001,Vente,168000,,,ALL DE LA CEDRAIE,0682,01000,01053,Bourg-en-Bresse,01,,,01053000CS0296,,,,,,,,,,,,,0,,,,,S,sols,,,170,5.240465,46.190991
2016-225,2016-01-29,000001,Vente,168000,9001,,ALL DE LA CEDRAIE,0682,01000,01053,Bourg-en-Bresse,01,,,01053000CS0297,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,,0,S,sols,,,21,5.240973,46.190873
2016-225,2016-01-29,000001,Vente,168000,,,ALL DE LA CEDRAIE,0682,01000,01053,Bourg-en-Bresse,01,,,01053000CS0298,,,,,,,,,,,,,0,,,,,S,sols,,,198,5.240361,46.190456
2016-226,2016-02-03,000001,Vente,13500,,,LA FORET,B016,01310,01140,Curtafond,01,,,011400000B0048,,,,,,,,,,,,,0,,,,,BS,taillis sous futaie,,,13009,5.129965,46.265514
2016-227,2016-02-03,000001,Vente,31700,,,LES FOUGES,B091,01190,01016,Arbigny,01,,,010160000B0188,,,,,,,,,,,,,0,,,,,BS,taillis sous futaie,,,13854,5.004481,46.473838
2016-227,2016-02-03,000001,Vente,31700,,,EN LA FOLIA,B087,01190,01016,Arbigny,01,,,010160000C0083,,,,,,,,,,,,,0,,,,,BP,peupleraies,,,13301,4.997636,46.464697
2016-227,2016-02-03,000001,Vente,31700,,,EN RACINE,B161,01190,01016,Arbigny,01,,,010160000C0230,,,,,,,,,,,,,0,,,,,BS,taillis sous futaie,,,7980,4.992438,46.464541
2016-227,2016-02-03,000001,Vente,31700,,,TAMBOURIN,B247,01190,01094,Chavannes-sur-Reyssouze,01,,,010940000A0592,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,1796,4.991172,46.458382
2016-227,2016-02-03,000001,Vente,31700,,,EN GUIGONNET,B093,01190,01402,Sermoyer,01,,,01402000WI0212,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,1710,4.995524,46.492507
2016-227,2016-02-03,000001,Vente,31700,,,TERRES COUVARD,B176,01190,01402,Sermoyer,01,,,01402000WK0094,,,,,,,,,,,,,0,,,,,T,terres,,,7447,4.995702,46.492144
2016-227,2016-02-03,000001,Vente,31700,,,LE MONT,B070,01560,01437,Vescours,01,,,014370000C0005,,,,,,,,,,,,,0,,,,,BS,taillis sous futaie,,,12170,5.023815,46.460383
2016-227,2016-02-03,000001,Vente,31700,,,LE MONT,B070,01560,01437,Vescours,01,,,014370000C0006,,,,,,,,,,,,,0,,,,,BS,taillis sous futaie,,,1668,5.024534,46.460509
2016-227,2016-02-03,000001,Vente,31700,,,LES PENDENNES,B079,01560,01437,Vescours,01,,,014370000C0511,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,144300,5.017006,46.466103
2016-227,2016-02-03,000001,Vente,31700,,,LES PACCAUD,B078,01560,01437,Vescours,01,,,014370000C0613,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,1713,5.015986,46.464931
2016-227,2016-02-03,000001,Vente,31700,,,BOIS DU SAULE,B025,01440,01451,Viriat,01,,,014510000C0427,,,,,,,,,,,,,0,,,,,BS,taillis sous futaie,,,6735,5.249908,46.260108
2016-228,2016-02-05,000002,Vente,105252,,,EN BIOLIERE,B006,01190,01284,Ozan,01,,,01284000ZE0511,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,4592,4.916655,46.385004
2016-228,2016-02-05,000002,Vente,105252,,,EN BIOLIERE,B006,01190,01284,Ozan,01,,,01284000ZE0531,,,,,,,,,,,,,0,,,,,E,eaux,FOSSE,Fosse,170,4.916307,46.385053
2016-228,2016-02-05,000002,Vente,105252,,,EN BIOLIERE,B006,01190,01284,Ozan,01,,,01284000ZE0554,,,,,,,,,,,,,0,,,,,T,terres,,,4459,4.91598,46.384998
2016-229,2016-02-05,000001,Vente,211500,9,,LOT DU MOLLET,A005,01190,01323,Reyssouze,01,,,01323000AP0138,,,,,,,,,,,,,0,1,Maison,136,5,S,sols,,,765,4.91977,46.436335
2016-230,2016-02-05,000001,Vente,272000,5169,,LE MOLLARD,B076,01340,01236,Marsonnas,01,,,01236000AI0590,,,,,,,,,,,,,0,1,Maison,166,5,S,sols,,,500,5.077238,46.344176
2016-230,2016-02-05,000001,Vente,272000,5169,,LE MOLLARD,B076,01340,01236,Marsonnas,01,,,01236000AI0590,,,,,,,,,,,,,0,1,Maison,166,5,AG,terrains d'agrément,JARD,Jardin d'agrément,1304,5.077238,46.344176
2016-231,2016-02-05,000001,Vente,4420,24,,RUE FRANCHE,0180,01190,01305,Pont-de-Vaux,01,,,01305000AK0518,,,11,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.938159,46.431814
2016-232,2016-01-22,000001,Vente,164000,184,,RTE D ATTIGNAT,0001,01310,01301,Polliat,01,,,01301000AE0008,,,,,,,,,,,,,0,1,Maison,89,4,S,sols,,,950,5.131701,46.249606
2016-233,2016-02-04,000001,Vente,30000,,,TERRE NEYRON,B039,01380,01332,Saint-André-de-Bâgé,01,,,013320000A0386,,,,,,,,,,,,,0,,,,,P,prés,,,7010,4.916583,46.309036
2016-233,2016-02-04,000001,Vente,30000,,,TERRE NEYRON,B039,01380,01332,Saint-André-de-Bâgé,01,,,013320000A1556,,,,,,,,,,,,,0,,,,,P,prés,,,1711,4.916431,46.308485
2016-234,2016-01-29,000001,Vente,57000,,,LE BOURG,B004,01190,01305,Pont-de-Vaux,01,,,01305000AK0045,,,,,,,,,,,,,0,,,,,S,sols,,,27,4.938663,46.431086
2016-234,2016-01-29,000001,Vente,57000,38,,RUE FRANCHE,0180,01190,01305,Pont-de-Vaux,01,,,01305000AK0046,,,,,,,,,,,,,0,1,Maison,70,3,S,sols,,,110,4.938587,46.431048
2016-234,2016-01-29,000001,Vente,57000,38,,RUE FRANCHE,0180,01190,01305,Pont-de-Vaux,01,,,01305000AK0046,,,,,,,,,,,,,0,1,Maison,30,1,S,sols,,,110,4.938587,46.431048
2016-235,2016-01-26,000001,Vente,180020,5103,,LE BOURG,B011,01560,01437,Vescours,01,,,014370000C0686,,,,,,,,,,,,,0,1,Maison,121,5,S,sols,,,1660,5.026579,46.472454
2016-236,2016-02-04,000001,Vente,135000,5219,,MONNET,B179,01380,01025,Bâgé-Dommartin,01,01025,Bâgé-la-Ville,010250000A1690,,,,,,,,,,,,,0,1,Maison,89,4,S,sols,,,1070,4.930268,46.313117
2016-237,2016-02-01,000001,Vente,301000,32,,IMP DE LA CABORNE,0020,01380,01332,Saint-André-de-Bâgé,01,,,013320000A1596,,,,,,,,,,,,,0,1,Maison,130,5,S,sols,,,1021,4.913667,46.300357
2016-237,2016-02-01,000001,Vente,301000,,,LA CABORNE,B003,01380,01332,Saint-André-de-Bâgé,01,,,013320000A1597,,,,,,,,,,,,,0,,,,,T,terres,,,61,4.913397,46.30034
2016-238,2016-01-25,000001,Vente,119600,,,PRE DE L ORME,B328,01160,01374,Saint-Martin-du-Mont,01,,,01374000ZN0424,,,,,,,,,,,,,0,,,,,P,prés,,,4000,5.309567,46.091695
2016-239,2016-02-02,000001,Vente,113000,840,A,RTE DE MARBOZ,0151,01440,01451,Viriat,01,,,01451000AX0168,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,983,5.23008,46.234916
2016-240,2016-02-04,000001,Vente,80813.8,,,LES BRUYERES,B005,01960,01289,Péronnas,01,,,012890000B2687,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,2125,5.197838,46.16736
2016-241,2016-01-22,000001,Vente,13000,,,LE PRE TAILLIS,B114,01960,01336,Saint-André-sur-Vieux-Jonc,01,,,013360000D0388,,,,,,,,,,,,,0,,,,,P,prés,,,12303,5.139114,46.153634
2016-241,2016-01-22,000001,Vente,13000,,,LE PRE TAILLIS,B114,01960,01336,Saint-André-sur-Vieux-Jonc,01,,,013360000D0388,,,,,,,,,,,,,0,,,,,P,prés,,,24607,5.139114,46.153634
2016-242,2016-01-29,000001,Vente,148000,,,LE DECHAMP NORD,B110,01380,01343,Saint-Cyr-sur-Menthon,01,,,01343000ZS0065,,,,,,,,,,,,,0,,,,,P,prés,,,1183,4.961355,46.270431
2016-242,2016-01-29,000001,Vente,148000,5100,,LE DECHAMP,B033,01380,01343,Saint-Cyr-sur-Menthon,01,,,01343000ZS0235,,,,,,,,,,,,,0,1,Maison,85,2,S,sols,,,805,4.96129,46.270252
2016-242,2016-01-29,000001,Vente,148000,,,LE DECHAMP,B033,01380,01343,Saint-Cyr-sur-Menthon,01,,,01343000ZS0345,,,,,,,,,,,,,0,,,,,S,sols,,,16,4.96145,46.270035
2016-242,2016-01-29,000001,Vente,148000,,,LE DECHAMP,B033,01380,01343,Saint-Cyr-sur-Menthon,01,,,01343000ZS0348,,,,,,,,,,,,,0,,,,,S,sols,,,229,4.96156,46.269921
2016-242,2016-01-29,000001,Vente,148000,,,LE DECHAMP,B033,01380,01343,Saint-Cyr-sur-Menthon,01,,,01343000ZS0356,,,,,,,,,,,,,0,,,,,S,sols,,,16,4.961152,46.270232
2016-242,2016-01-29,000001,Vente,148000,,,LE DECHAMP,B033,01380,01343,Saint-Cyr-sur-Menthon,01,,,01343000ZS0358,,,,,,,,,,,,,0,,,,,S,sols,,,32,4.961456,46.27007
2016-243,2016-01-25,000001,Vente,6000,,,MARILLAT,B059,01380,01343,Saint-Cyr-sur-Menthon,01,,,01343000ZO0045,,,,,,,,,,,,,0,,,,,P,prés,,,10849,4.967675,46.255389
2016-243,2016-01-25,000001,Vente,6000,,,MARILLAT,B059,01380,01343,Saint-Cyr-sur-Menthon,01,,,01343000ZO0046,,,,,,,,,,,,,0,,,,,P,prés,,,385,4.967983,46.255149
2016-243,2016-01-25,000001,Vente,6000,,,MARILLAT,B059,01380,01343,Saint-Cyr-sur-Menthon,01,,,01343000ZO0054,,,,,,,,,,,,,0,,,,,P,prés,,,1996,4.967027,46.255635
2016-243,2016-01-25,000001,Vente,6000,,,MARILLAT,B059,01380,01343,Saint-Cyr-sur-Menthon,01,,,01343000ZO0054,,,,,,,,,,,,,0,,,,,J,jardins,,,659,4.967027,46.255635
2016-243,2016-01-25,000001,Vente,6000,,,MARILLAT,B059,01380,01343,Saint-Cyr-sur-Menthon,01,,,01343000ZO0054,,,,,,,,,,,,,0,,,,,S,sols,,,1787,4.967027,46.255635
2016-243,2016-01-25,000001,Vente,6000,,,MARILLAT,B059,01380,01343,Saint-Cyr-sur-Menthon,01,,,01343000ZO0055,,,,,,,,,,,,,0,,,,,S,sols,,,410,4.966679,46.255297
2016-244,2016-02-08,000001,Vente,65000,,,VILLAGE,B033,01250,01197,Journans,01,,,011970000B1870,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,587,5.329545,46.145632
2016-245,2016-02-05,000001,Vente,210000,17,,RUE DES MURIERS,0283,01440,01451,Viriat,01,,,01451000AK0105,,,,,,,,,,,,,0,1,Maison,98,5,S,sols,,,810,5.20859,46.252472
2016-246,2016-02-08,000001,Vente,8000,13,,ALL FELICIEN PROUST,1481,01000,01053,Bourg-en-Bresse,01,,,01053000AV0067,,,23,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.236436,46.191188
2016-246,2016-02-08,000001,Vente,8000,13,,ALL FELICIEN PROUST,1481,01000,01053,Bourg-en-Bresse,01,,,01053000AV0067,,,14,,,,,,,,,,1,2,Appartement,82,4,,,,,,5.236436,46.191188
2016-247,2016-02-09,000001,Vente,80000,114,,RTE DE ST ANDRE SUR VIEUX JONC,0375,01960,01289,Péronnas,01,,,01289000AS0077,,,,,,,,,,,,,0,1,Maison,27,2,S,sols,,,651,5.196203,46.172842
2016-248,2016-02-11,000001,Vente,95000,14,,RUE DOC ROUX,1250,01000,01053,Bourg-en-Bresse,01,,,01053000AE0217,,,45,,57,54.7,,,,,,,2,2,Appartement,54,2,,,,,,5.215421,46.203137
2016-249,2016-02-11,000001,Vente,72000,36,B,RUE CHARLES ROBIN,0820,01000,01053,Bourg-en-Bresse,01,,,01053000BC0277,,,57,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.232036,46.205471
2016-249,2016-02-11,000001,Vente,72000,36,B,RUE CHARLES ROBIN,0820,01000,01053,Bourg-en-Bresse,01,,,01053000BC0277,,,22,,55,76.52,,,,,,,2,2,Appartement,77,4,,,,,,5.232036,46.205471
2016-250,2016-02-17,000001,Vente,72000,,,LE BOURG,B026,01160,01314,Priay,01,,,013140000E0542,,,,,,,,,,,,,0,,,,,J,jardins,,,195,5.290505,46.004698
2016-250,2016-02-17,000001,Vente,72000,,,LE BOURG,B026,01160,01314,Priay,01,,,013140000E0543,,,,,,,,,,,,,0,,,,,J,jardins,,,617,5.290624,46.004715
2016-251,2016-02-12,000001,Vente,100500,5977,,AUX CURIALES,B035,01160,01304,Pont-d'Ain,01,,,013040000E0607,,,,,,,,,,,,,0,1,Maison,88,4,S,sols,,,318,5.345477,46.042631
2016-251,2016-02-12,000001,Vente,100500,,,AUX CURIALES,B035,01160,01304,Pont-d'Ain,01,,,013040000E0610,,,,,,,,,,,,,0,,,,,S,sols,,,667,5.345433,46.042514
2016-252,2016-01-29,000001,Vente,28302,5057,,SAINT JULIEN,B064,01560,01367,Saint-Julien-sur-Reyssouze,01,,,013670000A0678,,,,,,,,,,,,,0,2,Appartement,35,2,S,sols,,,86,5.109804,46.401503
2016-252,2016-01-29,000001,Vente,28302,5057,,SAINT JULIEN,B064,01560,01367,Saint-Julien-sur-Reyssouze,01,,,013670000A0678,,,,,,,,,,,,,0,2,Appartement,30,2,S,sols,,,86,5.109804,46.401503
2016-253,2016-02-11,000001,Vente,460000,19,,RUE DE LA BASILIQUE,0360,01000,01053,Bourg-en-Bresse,01,,,01053000AN0108,,,,,,,,,,,,,0,1,Maison,170,8,S,sols,,,815,5.222402,46.199409
2016-254,2016-01-21,000001,Vente,186055,,,LES CHANELS,B009,01960,01289,Péronnas,01,,,01289000AS0102,,,,,,,,,,,,,0,,,,,S,sols,,,253,5.197631,46.173054
2016-255,2016-02-05,000001,Vente,150000,124,,RUE DE CHASSE LIEVRE,0100,01290,01134,Crottet,01,,,011340000C1490,,,,,,,,,,,,,0,1,Maison,99,5,S,sols,,,684,,
2016-256,2016-02-12,000001,Vente,50000,1,,GR GRANDE RUE,0055,01340,01266,Montrevel-en-Bresse,01,,,01266000AB0118,,,11,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,55,0,,,,,,5.12892,46.336153
2016-257,2016-02-19,000001,Vente,205000,149,,RUE DE MOINANS,0140,01250,01245,Bohas-Meyriat-Rignat,01,,,012450000A0771,,,,,,,,,,,,,0,1,Maison,130,6,S,sols,,,408,5.383618,46.139924
2016-257,2016-02-19,000001,Vente,205000,,,MOINANS,B076,01250,01245,Bohas-Meyriat-Rignat,01,,,012450000A0772,,,,,,,,,,,,,0,,,,,J,jardins,,,1042,5.383396,46.13993
2016-258,2016-01-07,000001,Vente,90000,5093,,OUSSIAT,B063,01160,01304,Pont-d'Ain,01,,,01304000AH0244,,,,,,,,,,,,,0,1,Maison,50,3,S,sols,,,325,5.35961,46.054492
2016-258,2016-01-07,000001,Vente,90000,,,OUSSIAT,B063,01160,01304,Pont-d'Ain,01,,,01304000AH0245,,,,,,,,,,,,,0,,,,,J,jardins,,,137,5.359541,46.054415
2016-259,2016-02-09,000001,Vente,355500,80,,RTE DE RIGNAT,0065,01250,01245,Bohas-Meyriat-Rignat,01,,,012450480C0342,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,447,,
2016-259,2016-02-09,000001,Vente,355500,80,,RTE DE RIGNAT,0065,01250,01245,Bohas-Meyriat-Rignat,01,,,012450480C0342,,,,,,,,,,,,,0,1,Maison,140,5,S,sols,,,447,,
